# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	122887
#@/user_id	6af16447-f9f1-43b9-a6ee-fea5984459fe
bei hou 	背後	c=1 d=4.8581e-37 t=103452
bei huan diao 	被換掉	c=1 d=1.71834e-16 t=103452
bei ji han shu 	被積函數	c=7 d=2.04281 t=117200
bei jia 	背夾	c=1 d=9.61413e-38 t=103452
bei jiao 	北交	c=1 d=1 t=105934
bei jiao zuo 	被叫做	c=1 d=2.9833e-65 t=103452
bei jie tu 	被截圖	c=1 d=1.18189e-113 t=103452
bei jing 	北京	c=13 d=1 t=111180
bei jing 	背景	c=13 d=1.00014 t=120264
bei jing tu 	背景圖	c=2 d=6.01928e-29 t=103452
bei jing tu pian 	背景圖片	c=1 d=3.49405e-130 t=103452
bei jing xia 	背景下	c=1 d=6.83635e-144 t=103452
bei jing yan se 	背景顏色	c=1 d=3.42545e-132 t=103452
bei ju jue 	唄拒絕	c=1 d=4.98787e-53 t=103452
bei keng le 	被坑了	c=1 d=3.08862e-32 t=103452
bei la qu 	被拉去	c=1 d=1 t=104718
bei le 	背了	c=2 d=1 t=110404
bei ma 	背罵	c=1 d=4.19509e-46 t=103452
bei mian 	背面	c=3 d=1.92312 t=122303
bei ni 	被你	c=4 d=1 t=116372
bei pan 	背叛	c=2 d=1.97531 t=110402
bei po 	被迫	c=3 d=3.20299e-48 t=103452
bei ren 	被人	c=1 d=6.32467e-23 t=103452
bei ren wei 	被認爲	c=1 d=3.63107e-112 t=103452
bei shang 	悲傷	c=1 d=1 t=120195
bei she 	被射	c=1 d=6.84641e-220 t=103452
bei shen me 	背什麼	c=1 d=9.27123e-140 t=103452
bei shi da 	北師大	c=5 d=6.23434e-89 t=103452
bei shi you 	被室友	c=1 d=1 t=116950
bei shu 	倍數	c=1 d=1.59646e-121 t=103452
bei shu 	背書	c=1 d=1.5542e-71 t=103452
bei shuo 	被說	c=1 d=1.98251e-110 t=103452
bei su 	倍速	c=0 d=3.88894e-126 t=103452
bei ta 	貝塔	c=1 d=8.48072e-121 t=103452
bei tai 	備胎	c=1 d=8.16537e-87 t=103452
bei tou 	被偷	c=0 d=2.38889e-187 t=103452
bei tou le 	被偷了	c=1 d=2.40086e-186 t=103452
bei wei 	卑微	c=4 d=1 t=121007
bei wen 	被問	c=2 d=3.38042e-95 t=103452
bei wo 	被窩	c=2 d=9.72004e-108 t=103452
bei xia lai 	背下來	c=1 d=0.0178634 t=103452
bei xian qi 	被嫌棄	c=1 d=9.55874e-117 t=103452
bei xuan 	被選	c=0 d=7.12214e-215 t=103452
bei xuan yong 	被選用	c=1 d=7.15784e-214 t=103452
bei xun 	備詢	c=1 d=7.91732e-77 t=103452
bei xun fu 	被馴服	c=1 d=1 t=110202
bei ya zha 	被壓榨	c=1 d=2.37124e-187 t=103452
bei ye 	貝葉	c=0 d=1.70501e-43 t=103452
bei ye si 	貝葉斯	c=2 d=3.54221e-42 t=103452
bei yi tiao 	被一條	c=1 d=7.78966e-121 t=103452
bei yin liang 	被引量	c=1 d=1.56025e-145 t=103452
bei ying 	貝影	c=2 d=1.15349e-121 t=103452
bei ying yu 	背英語	c=1 d=4.06573e-148 t=103452
bei yong 	備用	c=1 d=1 t=121184
bei you 	北郵	c=1 d=1.82572e-82 t=103452
bei zheng 	北征	c=1 d=1 t=113981
bei zhu 	備註	c=1 d=8.98496e-124 t=103452
bei zhua 	被抓	c=1 d=2.60895e-17 t=103452
bei zhua bao 	被抓包	c=1 d=2.05821e-51 t=103452
bei zi 	被子	c=6 d=1.36738e-34 t=103452
ben 	本	c=14 d=1 t=122686
ben 	笨	c=1 d=3.7978e-52 t=103452
ben ban 	本版	c=1 d=6.42311e-87 t=103452
ben dang 	本當	c=1 d=2.71118e-28 t=103452
ben di 	本地	c=21 d=1.00001 t=116809
ben di cang ku 	本地倉庫	c=1 d=5.07242e-133 t=103452
ben di hua 	本地化	c=3 d=1.85642 t=121504
ben di ku 	本地庫	c=6 d=1.01956e-123 t=103452
ben ji 	本機	c=14 d=1 t=116854
ben jin 	本金	c=1 d=1 t=104298
ben ke 	本科	c=25 d=0.1 t=118358
ben ke sheng 	本科生	c=5 d=6.71584e-44 t=103452
ben lai 	本來	c=99 d=1.00084 t=120866
ben qun 	本羣	c=2 d=1.37859e-130 t=103452
ben shen 	本身	c=45 d=1.00026 t=121911
ben shi 	本事	c=4 d=5.24706e-91 t=103452
ben shu 	本書	c=1 d=2.60692e-97 t=103452
ben ti 	本體	c=2 d=3.17997e-22 t=103452
ben xiao 	本校	c=11 d=1 t=115360
ben xiao de 	本校的	c=1 d=1.1068e-223 t=103452
ben yi 	本意	c=2 d=8.01648e-47 t=103452
ben yuan 	本院	c=2 d=3.57488e-55 t=103452
ben zhi 	本質	c=2 d=1.1712e-65 t=103452
ben zhi de 	本質的	c=1 d=8.04328e-145 t=103452
ben zhi shang 	本質上	c=1 d=1.80344e-114 t=103452
ben zhuan ye 	本專業	c=2 d=1.34208e-79 t=103452
ben zi 	本子	c=4 d=1 t=109329
beng 	崩	c=8 d=1 t=111692
beng 	甭	c=1 d=1.64084e-120 t=103452
beng beng beng 	崩崩崩	c=6 d=5.14796e-206 t=103452
beng bu 	蚌埠	c=15 d=1 t=115624
beng bu hua 	蚌埠話	c=1 d=3.04678e-48 t=103452
beng bu shi 	蚌埠市	c=4 d=1.16044e-09 t=103452
beng bu xue yuan 	蚌埠學院	c=2 d=5.26379e-10 t=103452
beng chu 	蹦出	c=1 d=0.1 t=118854
beng chu le 	蹦出了	c=1 d=1 t=118855
beng de 	崩的	c=1 d=0.00144449 t=103452
beng di 	蹦迪	c=2 d=1.56434e-87 t=103452
beng di de 	蹦迪的	c=1 d=6.70256e-88 t=103452
beng diao 	崩掉	c=1 d=0.00708341 t=103452
beng huai 	崩壞	c=5 d=9.33188e-11 t=103452
beng kui 	崩潰	c=6 d=1.43789e-46 t=103452
beng le 	崩了	c=8 d=9.01215e-42 t=103452
beng xiang 	崩想	c=1 d=1.52068e-137 t=103452
bi 	幣	c=0 d=6.01811e-204 t=103452
bi 	必	c=4 d=1 t=106481
bi 	比	c=59 d=0.222694 t=117499
bi 	筆	c=6 d=0.1 t=120706
bi 	臂	c=0 d=5.34686e-195 t=103452
bi 	逼	c=3 d=2.71432e-71 t=103452
bi an 	比俺	c=1 d=9.91375e-193 t=103452
bi an 	比安	c=0 d=2.21791e-137 t=103452
bi an ka 	比安卡	c=1 d=2.22905e-136 t=103452
bi an zhe 	比俺這	c=1 d=1.43574e-196 t=103452
bi bei 	必備	c=4 d=2.16124e-08 t=103452
bi bi 	比比	c=1 d=3.88827e-123 t=103452
bi bi lai lai 	逼逼賴賴	c=1 d=4.53e-126 t=103452
bi bie ren 	比別人	c=1 d=3.9116e-17 t=103452
bi bu 	必不	c=1 d=1.30437e-126 t=103452
bi bu guo 	比不過	c=1 d=1 t=118750
bi bu ke neng 	必不可能	c=3 d=8.2688e-88 t=103452
bi bu liao 	比不了	c=2 d=7.23635e-19 t=103452
bi bu shang 	比不上	c=1 d=2.28112e-143 t=103452
bi ci 	彼此	c=4 d=1.61344e-69 t=103452
bi da xiao 	比大小	c=1 d=1 t=109790
bi de shang 	比得上	c=1 d=2.38724e-31 t=103452
bi ding 	必定	c=3 d=2.42393e-122 t=103452
bi dong nan 	比東南	c=1 d=6.20286e-147 t=103452
bi fang 	比方	c=1 d=2.19548e-134 t=103452
bi gao shu 	比高數	c=1 d=5.66668e-201 t=103452
bi ge 	筆擱	c=1 d=1.51772e-26 t=103452
bi ge 	逼格	c=3 d=6.30117e-213 t=103452
bi gei ni 	筆給你	c=1 d=3.50096e-212 t=103452
bi guo 	比過	c=0 d=7.24821e-98 t=103452
bi ji 	筆記	c=4 d=1 t=116997
bi ji ben 	筆記本	c=11 d=1.00108 t=108905
bi jian 	比肩	c=2 d=1.57498e-36 t=103452
bi jiao 	比較	c=115 d=1.00878 t=122442
bi jiao duo 	比較多	c=1 d=1 t=122491
bi jiao gao de 	比較高的	c=1 d=1 t=117455
bi jiao hao 	比較好	c=4 d=5.84997e-105 t=103452
bi jiao hao de 	比較好的	c=1 d=1.57404e-131 t=103452
bi jiao jia 	比較假	c=1 d=7.45268e-42 t=103452
bi jiao shu 	比較熟	c=1 d=7.06925e-97 t=103452
bi jiao te shu 	比較特殊	c=1 d=2.42729e-109 t=103452
bi jiao zhun 	比較準	c=1 d=6.00827e-125 t=103452
bi jiao zi fu chuan 	比較字符串	c=1 d=1 t=116717
bi jing 	畢竟	c=41 d=1 t=122443
bi jing shi 	畢竟是	c=2 d=1 t=107379
bi ka 	嗶咔	c=1 d=5.05932e-132 t=103452
bi kai 	避開	c=2 d=1.83715e-126 t=103452
bi kan 	必看	c=1 d=4.9041e-89 t=103452
bi kao 	必考	c=3 d=5.9507e-100 t=103452
bi lan 	碧藍	c=4 d=5.15325e-25 t=103452
bi li 	比例	c=4 d=1 t=122283
bi li bi li 	比例比例	c=1 d=2.51153e-128 t=103452
bi lv 	比率	c=1 d=4.04903e-129 t=103452
bi man fen ge 	比滿分哥	c=1 d=7.16342e-135 t=103452
bi mian 	避免	c=8 d=1 t=117621
bi na ge 	比那個	c=2 d=1.14958e-81 t=103452
bi ni 	比你	c=4 d=1 t=119910
bi ni 	逼你	c=1 d=1.03549e-116 t=103452
bi ni man 	比你慢	c=1 d=5.17698e-80 t=103452
bi ni zhe 	比你這	c=1 d=7.12619e-15 t=103452
bi po 	逼迫	c=0 d=1.85597e-188 t=103452
bi qi lai 	比起來	c=2 d=9.83541e-41 t=103452
bi qi ta 	比其他	c=2 d=1 t=107518
bi qi ta di fang 	筆其他地方	c=1 d=2.84255e-114 t=103452
bi qian 	筆錢	c=0 d=1.20465e-15 t=103452
bi qu 	必去	c=1 d=1.20192e-193 t=103452
bi ran 	必然	c=7 d=4.88246e-37 t=103452
bi ran xing 	必然性	c=2 d=1.10477e-194 t=103452
bi ren 	鄙人	c=1 d=6.32022e-191 t=103452
bi ru 	比如	c=62 d=1.0234 t=122418
bi ru lei 	比如嘞	c=1 d=1.00277e-150 t=103452
bi ru sha 	比如啥	c=1 d=1.84214e-99 t=103452
bi ru wang zhe 	比如王者	c=1 d=6.48215e-77 t=103452
bi sai 	比賽	c=21 d=0.100442 t=108972
bi sha 	必殺	c=0 d=1.2891e-18 t=103452
bi she 	畢設	c=37 d=1.0018 t=119411
bi shen me 	比什麼	c=1 d=1 t=107536
bi sheng 	必勝	c=6 d=1.75721e-118 t=103452
bi shi 	筆試	c=3 d=2.13622e-138 t=103452
bi shi 	鄙視	c=1 d=1 t=107299
bi shi lian 	鄙視鏈	c=3 d=4.29817e-24 t=103452
bi shu xue 	比數學	c=1 d=1 t=114717
bi ta 	比他	c=1 d=2.3345e-121 t=103452
bi te 	比特	c=1 d=7.7271e-85 t=103452
bi wai mian 	比外面	c=1 d=1 t=113918
bi wan le 	比完了	c=1 d=1 t=107448
bi wo 	比我	c=7 d=1 t=119551
bi wo men 	比我們	c=5 d=1 t=118457
bi wo men de 	比我們的	c=1 d=1 t=111392
bi wo xiao 	比我校	c=1 d=9.0527e-36 t=103452
bi wu 	比武	c=1 d=6.9088e-121 t=103452
bi xian zai 	比現在	c=1 d=1 t=117500
bi xu 	必須	c=18 d=7.851e-06 t=103452
bi xu pin 	必需品	c=4 d=7.83854e-77 t=103452
bi xu shi 	必須是	c=3 d=6.50156e-24 t=103452
bi xu yao 	必須要	c=7 d=1.53063e-08 t=103452
bi xu you 	必須有	c=1 d=3.21677e-216 t=103452
bi xu zai 	必須在	c=1 d=3.28977e-39 t=103452
bi xue 	必學	c=1 d=3.11478e-43 t=103452
bi xue xi 	比學習	c=1 d=8.59901e-225 t=103452
bi yan 	閉眼	c=1 d=3.00992e-140 t=103452
bi yao 	必要	c=10 d=6.3092e-54 t=103452
bi yao de 	必要的	c=3 d=2.58879e-14 t=103452
bi yao xiang 	必要項	c=1 d=4.40226e-113 t=103452
bi ye 	畢業	c=18 d=1 t=122549
bi ye ban 	畢業班	c=1 d=2.89741e-133 t=103452
bi ye de 	畢業的	c=1 d=1.35336e-148 t=103452
bi ye dian li 	畢業典禮	c=2 d=1.87156e-109 t=103452
bi ye le 	畢業了	c=2 d=1 t=119977
bi ye lun wen 	畢業論文	c=6 d=1.95052e-07 t=103452
bi ye she ji 	畢業設計	c=1 d=2.30813e-105 t=103452
bi ye sheng 	畢業生	c=2 d=6.45052e-25 t=103452
bi ye zhao 	畢業照	c=1 d=2.53676e-128 t=103452
bi ye zheng 	畢業證	c=2 d=3.33098e-09 t=103452
bi you 	必有	c=0 d=6.15303e-112 t=103452
bi you hui xiang 	必有迴響	c=1 d=6.18388e-111 t=103452
bi zao qi 	比早起	c=1 d=2.18779e-34 t=103452
bi zhe 	比這	c=5 d=1.9802 t=108431
bi zhe 	筆者	c=0 d=4.63298e-68 t=103452
bi zhe 	閉着	c=0 d=6.5493e-111 t=103452
bi zhe ge 	比這個	c=1 d=2.01069e-129 t=103452
bi zhe kai fa le 	筆者開發了	c=1 d=4.65621e-67 t=103452
bi zhe yan 	閉着眼	c=1 d=6.58214e-110 t=103452
bi zhi 	壁紙	c=1 d=5.06411e-55 t=103452
bi zhong 	比重	c=2 d=1.08175e-189 t=103452
bi zhuang 	必裝	c=1 d=1.06405e-142 t=103452
bi zui 	閉嘴	c=0 d=0.1 t=107084
bian 	便	c=3 d=5.46641e-92 t=103452
bian 	扁	c=3 d=2.33974 t=110327
bian 	編	c=2 d=1 t=121931
bian 	變	c=14 d=0.1 t=120576
bian 	辯	c=3 d=3.63789e-134 t=103452
bian 	遍	c=0 d=5.2513e-130 t=103452
bian 	邊	c=31 d=1 t=122218
bian an 	變暗	c=0 d=0.1 t=122463
bian bie 	辨別	c=1 d=7.5932e-144 t=103452
bian bo 	辯駁	c=0 d=2.26182e-191 t=103452
bian bu bian 	變不變	c=1 d=6.99324e-205 t=103452
bian bu lai 	編不來	c=1 d=7.18778e-28 t=103452
bian cha 	變差	c=0 d=1.1027e-151 t=103452
bian cha le 	變差了	c=1 d=1.10823e-150 t=103452
bian cheng 	編程	c=12 d=2.27831e-12 t=103452
bian cheng 	變成	c=16 d=1.38544e-12 t=103452
bian cheng de 	變成的	c=1 d=4.27345e-146 t=103452
bian cheng le 	變成了	c=1 d=1.19458e-121 t=103452
bian chi 	鞭笞	c=1 d=1.06524e-67 t=103452
bian chu lai 	編出來	c=1 d=2.01821e-26 t=103452
bian da 	變大	c=0 d=6.79134e-38 t=103452
bian dao 	變到	c=1 d=3.71593e-119 t=103452
bian de 	扁的	c=1 d=1 t=104285
bian de 	變得	c=2 d=1.39126e-120 t=103452
bian de 	邊的	c=1 d=6.88187e-222 t=103452
bian di 	貶低	c=1 d=6.20094e-114 t=103452
bian dou 	扁豆	c=1 d=2.05087e-09 t=103452
bian dui 	編隊	c=4 d=2.63561e-197 t=103452
bian geng 	變更	c=1 d=1.51429e-205 t=103452
bian gong zuo 	邊工作	c=2 d=1.31977e-117 t=103452
bian guo 	變過	c=1 d=2.46849e-13 t=103452
bian hao 	編號	c=3 d=1 t=110679
bian hao 	變好	c=0 d=1.09173e-151 t=103452
bian hao le 	變好了	c=1 d=1.0972e-150 t=103452
bian hua 	變化	c=6 d=1 t=113487
bian huan 	變換	c=0 d=0.1 t=109222
bian hui 	變回	c=0 d=2.0376e-110 t=103452
bian ji 	編輯	c=14 d=4.34392e-15 t=103452
bian ji hao de 	編輯好的	c=1 d=5.00386e-120 t=103452
bian ji ju li 	編輯距離	c=1 d=1.06369e-138 t=103452
bian ji qi 	編輯器	c=18 d=1 t=114548
bian ji wen jian 	編輯文件	c=2 d=8.27759e-124 t=103452
bian jie 	便捷	c=1 d=1.43479e-12 t=103452
bian jie 	辯解	c=1 d=8.71792e-122 t=103452
bian jie hua 	便捷化	c=1 d=1.95e-92 t=103452
bian ka le 	變卡了	c=1 d=1.56666e-17 t=103452
bian ke yi 	便可以	c=1 d=8.1818e-140 t=103452
bian kuang 	邊框	c=4 d=1 t=122275
bian la ji 	邊垃圾	c=1 d=1.5802e-30 t=103452
bian le 	變了	c=9 d=1.09851 t=115498
bian li 	便利	c=1 d=2.22071e-92 t=103452
bian li 	遍歷	c=8 d=0.1 t=116604
bian li xing 	便利性	c=1 d=5.8681e-112 t=103452
bian li yi bian 	遍歷一遍	c=1 d=4.36838e-81 t=103452
bian liang 	變量	c=26 d=1.93239 t=122543
bian liang ming 	變量名	c=2 d=1 t=122534
bian lu 	邊路	c=1 d=2.76259e-190 t=103452
bian lv 	變綠	c=1 d=1.74018e-135 t=103452
bian ma 	編碼	c=5 d=1 t=120116
bian ma ge shi 	編碼格式	c=1 d=3.83667e-201 t=103452
bian ma guo cheng zhong 	編碼過程中	c=1 d=1 t=113712
bian nan 	變難	c=1 d=8.63328e-213 t=103452
bian ren 	辨認	c=1 d=3.96316e-24 t=103452
bian se 	變色	c=0 d=0.1 t=107604
bian shen 	變身	c=1 d=8.21722e-132 t=103452
bian shi 	便是	c=1 d=5.60034e-92 t=103452
bian shi 	鞭屍	c=1 d=9.61678e-100 t=103452
bian wei 	變味	c=0 d=1.19316e-108 t=103452
bian wei le 	變味了	c=1 d=1.19914e-107 t=103452
bian xiao 	變小	c=1 d=8.78131e-119 t=103452
bian xie 	便攜	c=5 d=1 t=120889
bian xie 	編寫	c=5 d=1 t=108004
bian xie 	邊寫	c=1 d=2.04045e-96 t=103452
bian xue 	邊學	c=1 d=2.03026e-96 t=103452
bian yi 	編譯	c=24 d=1 t=119758
bian yi hao de 	編譯好的	c=1 d=1.44332e-111 t=103452
bian yi jing 	便已經	c=1 d=4.51691e-92 t=103452
bian yi qi 	編譯器	c=13 d=0.0080782 t=103452
bian yi wei 	編譯爲	c=1 d=1.36122e-216 t=103452
bian yi xia 	變一下	c=1 d=2.59877e-118 t=103452
bian yi xing 	編譯型	c=2 d=3.57703e-79 t=103452
bian yi yi ge 	編譯一個	c=1 d=1.61382e-13 t=103452
bian yi yuan li 	編譯原理	c=4 d=1 t=117361
bian ying 	變硬	c=1 d=1 t=109114
bian yuan 	邊緣	c=1 d=0.1 t=109805
biao 	標	c=11 d=4.795e-29 t=103452
biao 	表	c=43 d=1 t=121821
biao bai 	表白	c=1 d=2.09242e-187 t=103452
biao che 	飆車	c=1 d=1.94581e-08 t=103452
biao chi 	標尺	c=2 d=7.1203e-84 t=103452
biao chu 	標出	c=1 d=1.55065e-102 t=103452
biao chu lai 	標出來	c=1 d=3.91139e-110 t=103452
biao chu lai le 	標出來了	c=1 d=3.92268e-109 t=103452
biao da 	表達	c=8 d=1.19938e-25 t=103452
biao da bu wan zheng 	表達不完整	c=1 d=4.85598e-120 t=103452
biao da de 	表達的	c=2 d=3.46869e-15 t=103452
biao ge 	表哥	c=1 d=1.28744e-90 t=103452
biao ge 	表格	c=6 d=3.15047e-30 t=103452
biao hao 	標號	c=5 d=2.61129e-29 t=103452
biao hong 	標紅	c=6 d=1.40375e-125 t=103452
biao hong le 	標紅了	c=1 d=6.84239e-125 t=103452
biao ji 	標記	c=2 d=1 t=113335
biao li 	表裏	c=1 d=1 t=113974
biao li biao qi 	婊裏婊氣	c=1 d=1 t=122703
biao ming 	表明	c=2 d=8.14681e-119 t=103452
biao pei 	標配	c=2 d=1.98511 t=120560
biao qing 	表情	c=5 d=0.1 t=117964
biao sheng 	飆升	c=1 d=6.79415e-130 t=103452
biao shi 	表示	c=7 d=1.00077 t=117393
biao shu 	表述	c=2 d=7.28253e-35 t=103452
biao shu fang shi 	表述方式	c=2 d=1 t=112339
biao ti 	標題	c=49 d=2.9361 t=110880
biao tou 	表頭	c=1 d=6.60319e-30 t=103452
biao tu 	表土	c=1 d=6.36009e-118 t=103452
biao xian 	表現	c=5 d=1 t=120356
biao xian chu lai 	表現出來	c=1 d=1 t=120510
biao yan 	表演	c=2 d=1 t=122098
biao yi ge 	標一個	c=1 d=1.12784e-33 t=103452
biao zhi 	標誌	c=3 d=1 t=108752
biao zhu 	標註	c=4 d=3.16363e-29 t=103452
biao zhun 	標準	c=10 d=1 t=121036
biao zhun da an 	標準答案	c=1 d=2.81369e-141 t=103452
biao zhun de 	標準的	c=1 d=1.57843e-105 t=103452
biao zhun hua 	標準化	c=1 d=1.93059e-92 t=103452
bie 	別	c=64 d=1.38868 t=121286
bie 	憋	c=3 d=1.19479e-123 t=103452
bie a 	別啊	c=1 d=5.02912e-91 t=103452
bie ba 	別吧	c=10 d=1 t=121310
bie bu chu 	憋不出	c=1 d=2.06194e-131 t=103452
bie chan 	別饞	c=1 d=5.65548e-119 t=103452
bie chou 	別抽	c=2 d=1.36778e-199 t=103452
bie de 	別的	c=73 d=0.1 t=122004
bie de ban 	別的班	c=1 d=9.8804e-124 t=103452
bie de ma 	別的嗎	c=1 d=1.4313e-189 t=103452
bie de shi qing 	別的事情	c=1 d=3.04285e-121 t=103452
bie de yuan 	別的院	c=1 d=1.79891e-55 t=103452
bie guan 	別管	c=0 d=9.94683e-145 t=103452
bie guan la 	別管啦	c=1 d=9.99669e-144 t=103452
bie guan le 	別關了	c=1 d=1 t=117975
bie ji 	別急	c=7 d=1 t=114243
bie jia 	別家	c=2 d=1 t=108996
bie jian 	別見	c=1 d=8.18544e-204 t=103452
bie jie 	別介	c=7 d=3.03397e-116 t=103452
bie jiu 	別就	c=1 d=1.13096e-36 t=103452
bie jiu jie le 	別糾結了	c=1 d=1.17749e-216 t=103452
bie kan 	別看	c=1 d=0.1 t=114688
bie kan le 	別看了	c=1 d=1 t=114689
bie kao le 	別考了	c=2 d=1 t=110345
bie ke qi 	別客氣	c=2 d=3.37446e-132 t=103452
bie lai 	別來	c=1 d=1 t=119540
bie lai le 	別來了	c=1 d=1.303e-143 t=103452
bie le 	別了	c=2 d=5.31923e-45 t=103452
bie le ba 	別了吧	c=2 d=1 t=118485
bie ling le 	別領了	c=1 d=5.56731e-140 t=103452
bie ma le 	別罵了	c=7 d=1.075e-86 t=103452
bie mi 	別迷	c=1 d=1.19731e-89 t=103452
bie mi le 	別迷了	c=1 d=1.12196e-89 t=103452
bie ming 	別名	c=6 d=6.06243e-124 t=103452
bie nai le 	別奶了	c=1 d=3.89449e-83 t=103452
bie niu 	彆扭	c=2 d=4.51968e-91 t=103452
bie qu 	憋屈	c=1 d=8.51599e-111 t=103452
bie ren 	別人	c=50 d=1.00001 t=122390
bie ren de 	別人的	c=3 d=1 t=103843
bie ren gai 	別人改	c=1 d=1.04085e-118 t=103452
bie ren jia 	別人家	c=2 d=1.75663e-36 t=103452
bie ren yong le 	別人用了	c=1 d=3.58384e-105 t=103452
bie shao le 	別少了	c=1 d=2.48771e-16 t=103452
bie sheng qi 	別生氣	c=4 d=9.18267e-86 t=103452
bie shi 	別是	c=3 d=1 t=117360
bie shuo 	別說	c=5 d=1 t=107698
bie shuo le 	別說了	c=11 d=1.00147 t=111852
bie tao lun 	別討論	c=1 d=1 t=112956
bie ti 	別提	c=1 d=1 t=110507
bie ti le 	別提了	c=1 d=1.13744e-15 t=103452
bie wen 	別問	c=3 d=0.100007 t=112303
bie wen le 	別問了	c=1 d=1.68949e-52 t=103452
bie wen wo 	別問我	c=2 d=1 t=117537
bie xiang 	別想	c=1 d=1.2694e-72 t=103452
bie xiang le 	別想了	c=2 d=1 t=104800
bie xie 	別寫	c=1 d=6.55202e-203 t=103452
bie xie le 	別寫了	c=1 d=8.95109e-109 t=103452
bie xiu gai 	別修改	c=1 d=5.51679e-121 t=103452
bie xiu wo 	別秀我	c=1 d=2.09147e-210 t=103452
bie xue xi 	別學習	c=1 d=1.74919e-137 t=103452
bie yong 	別用	c=2 d=1 t=112408
bie yong le 	別用了	c=1 d=9.18207e-144 t=103452
bie you yong xin 	別有用心	c=1 d=1 t=105225
bie zhao 	別找	c=1 d=4.39625e-97 t=103452
bie zhuo mo 	別琢磨	c=1 d=1 t=117903
bie zi shu 	憋字數	c=1 d=2.68248e-138 t=103452
bin cheng 	濱城	c=0 d=0.1 t=108540
bing 	並	c=20 d=0.1 t=117497
bing 	兵	c=1 d=2.83895e-11 t=103452
bing 	冰	c=1 d=1.78034e-17 t=103452
bing 	病	c=7 d=1 t=119819
bing an 	病案	c=1 d=2.01945e-92 t=103452
bing bu 	並不	c=32 d=0.1 t=117401
bing bu cheng li 	並不成立	c=1 d=2.24601e-137 t=103452
bing bu dong 	並不懂	c=1 d=7.86392e-115 t=103452
bing bu gui 	並不貴	c=1 d=5.44964e-124 t=103452
bing bu hao kan 	並不好看	c=1 d=4.3386e-30 t=103452
bing bu hui 	並不會	c=2 d=2.88511e-83 t=103452
bing bu neng 	並不能	c=10 d=2.21249e-19 t=103452
bing bu qing chu 	並不清楚	c=1 d=1 t=117498
bing bu ren tong 	並不認同	c=1 d=2.59966e-122 t=103452
bing bu shi 	並不是	c=62 d=1 t=122317
bing bu shi shuo 	並不是說	c=1 d=4.53076e-128 t=103452
bing bu xi huan 	並不喜歡	c=1 d=4.12521e-113 t=103452
bing bu xiang 	並不想	c=1 d=1.67154e-44 t=103452
bing bu xing 	並不行	c=1 d=8.68886e-24 t=103452
bing bu xu yao 	並不需要	c=3 d=1 t=110871
bing bu yi ding 	並不一定	c=4 d=2.69052e-85 t=103452
bing bu yi yang 	並不一樣	c=1 d=9.30183e-120 t=103452
bing bu yuan yi 	並不願意	c=2 d=5.15493e-119 t=103452
bing bu zai 	並不在	c=3 d=4.50433e-118 t=103452
bing bu zhi dao 	並不知道	c=3 d=1 t=104331
bing cha ji 	並查集	c=11 d=1.70493e-211 t=103452
bing chuan 	冰川	c=1 d=4.81043e-68 t=103452
bing cun 	並存	c=1 d=3.68883e-33 t=103452
bing dao 	併到	c=1 d=2.9517e-28 t=103452
bing du 	病毒	c=1 d=1 t=120079
bing fa 	併發	c=0 d=8.81389e-46 t=103452
bing gan 	餅乾	c=4 d=1.85869e-116 t=103452
bing gun 	冰棍	c=1 d=4.94297e-123 t=103452
bing hao yong 	並好用	c=1 d=1.63565e-24 t=103452
bing huan 	病患	c=3 d=5.2825e-140 t=103452
bing huo 	冰火	c=0 d=7.99254e-101 t=103452
bing jiao 	病嬌	c=1 d=4.48536e-39 t=103452
bing li 	兵力	c=1 d=0.130029 t=103452
bing li 	病例	c=4 d=7.96784e-93 t=103452
bing li 	病歷	c=11 d=1.01367e-53 t=103452
bing lie 	並列	c=1 d=3.56281e-124 t=103452
bing luan 	並卵	c=1 d=1.54807e-53 t=103452
bing mei 	並沒	c=2 d=1 t=120384
bing mei you 	並沒有	c=25 d=1.8311 t=120327
bing qie 	並且	c=6 d=1 t=120279
bing qing 	病情	c=2 d=2.44649e-149 t=103452
bing ren 	病人	c=4 d=2.4592e-145 t=103452
bing xiang 	冰箱	c=5 d=5.78628e-06 t=103452
bing xing 	並行	c=2 d=1 t=107008
bing ying 	兵營	c=0 d=0.0121846 t=103452
bing yu huo 	冰與火	c=1 d=1.65524e-17 t=103452
bing zai 	並在	c=1 d=4.17235e-130 t=103452
bing zai ci ji chu shang 	並在此基礎上	c=1 d=4.19326e-129 t=103452
bo 	博	c=5 d=1 t=118411
bo 	波	c=0 d=2.98159e-118 t=103452
bo fang 	播放	c=1 d=1.16548e-125 t=103452
bo fang lie biao 	播放列表	c=1 d=1.09214e-125 t=103452
bo fang qi 	播放器	c=1 d=1 t=108538
bo hao 	撥號	c=9 d=2.71442e-106 t=103452
bo ke 	博客	c=4 d=1.10935e-15 t=103452
bo li 	伯利	c=0 d=0.1 t=119870
bo li 	玻璃	c=4 d=2.88089 t=122325
bo li chuang 	玻璃窗	c=1 d=2.53721e-130 t=103452
bo luo 	菠蘿	c=3 d=3.24112e-09 t=103452
bo luo she 	菠蘿社	c=1 d=2.63606e-21 t=103452
